Company Name,Title,Role,Role url,Localisation,Type,Level,Description,Country,Region,City
Harnham,Data Science Lead,Data Scientist,https://www.linkedin.com/jobs/view/3435349129/?alternateChannel=search&refId=FOGWh4%2BODR0wl9WS%2FrYUmA%3D%3D&trackingId=miQlENuNhaMpML%2FHunJahw%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"THE ROLE

As a Data Science Lead, You Will Have To
Build Machine Learning models to elevate team projects
Implement NLP for code and customer-related business problems
Collaborate with and guide the team to understand the portfolio and work to help maintain performance
Skills And Experience Needed

The successful Data Science Lead will have the following skills and experience:
Extremely strong and proven experience in Machine Learning
Strong leadership and communication experience a must
Proven substantial experience in NLP, and recommender systems preferred
Experience in reinforcement learning ideal
M.Sc., or Ph.D. in a related field (Machine Learning, Data Science etc.)
Benefits

As a Data Science Lead, you will receive a salary of up to £100,000 as well as benefits!

How To Apply

If you're interested in this role, please send your CV to Intizar Demir via the Apply link on this page.",Wielka Brytania,Anglia,Londyn
Harnham,Data Science lead,Data Scientist,https://www.linkedin.com/jobs/view/3435343701/?alternateChannel=search&refId=FOGWh4%2BODR0wl9WS%2FrYUmA%3D%3D&trackingId=X85yDA1RodYsVTnN318kgQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Data Science Lead

London

£90,000 - £100,000

The Company

An online regulatory company is looking for a data science lead to join their online safety team. The company is launching a new branch within data science that will be focused on online safety and regulations. As a data science lead you will have management and hands-on technical responsibilities.

THE ROLE

As a Data Science Lead for the business you will:
Manage a team of Data Science & Machine learning experts
Work with senior stakeholders to deliver data science solutions and create road-maps
Build and deploy machine learning models into Azure cloud platform
Work with the engineering, data analysis, and ICT teams to deliver data science projects
Translate technical problems to a nontechnical audience
Skills And Experience

Your requirements as a data science lead:
A MSc degree in a STEM subject (e.g. Mathematics, Statistics, Computer Science, Data Science, Machine Learning)
Proficiency with Python, SQL and Azure
Experience writing production-ready code in Python
Experience building and deploying machine learning models
Strong understanding of machine learning and statistical methods.
Experience working in a regulated environment would be useful
Experience managing a team and creating strategic road maps for the business
Experience with project management and leading projects.
Strong communication and stakeholder engagement skills
Experience working in a regulated environment would be ideal e.g. gambling
Salary And Benefits
Salary £90,000 - £100,000
Bonus
Benefits package
Hybrid Working
How To Apply

Please register your interest for this role by sending your CV to the Apply Link bellow.",Wielka Brytania,Anglia,Londyn
CellVoyant,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3386077759/?alternateChannel=search&refId=FOGWh4%2BODR0wl9WS%2FrYUmA%3D%3D&trackingId=riwmoPNDx2gvEiIsfN7rog%3D%3D&trk=d_flagship3_search_srp_jobs,"Bristol, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Who are we?

CellVoyant is a biotechnology company that predicts stem cell differentiation using live cell microscopy and artificial intelligence. We use this approach to optimise and unlock human tissue manufacturing for research and therapeutics applications. We aim to understand and solve important health issues, make a long-lasting positive impact on society and change the world.

We spun out from the Carazo Salas lab at the University of Bristol in 2022 and are backed by venture capital firms who were the earliest investors in DeepMind, Exscientia, Recursion, Wayve, and Abcam.

What We're Looking For

As ML Engineer, you are responsible for implementing and deploying ML pipelines across our cell fate prediction work streams as well as managing the scaling of these pipelines to extract value from our experimental microscopy data platform

You’ll standardise best practises, communicating with Engineering team to refine AI objectives and working closely with our biology team (who design and run our cell biology experiments for microscopy data collection and differentiation protocol development) to help identify experiments towards needed data.

What You’ll Do In This Role

Provide technical leadership and implement ML engineering best practices, including defining the vision and AI strategy at CellVoyant in collaboration with the leadership team.
Communicate and drive consensus on this strategy and plan with other teams across the company.
Collaborate with our Software team to define and build internal applications and data workflows and products for our Biology team with a focus on scalable and reproducible workflows. This includes a platform for storing, visualising, and analysing high-resolution microscopy data and tracking all experimental data.
Collaborate with the Machine Learning team to define and build our internal training, testing, and serving infrastructure.

Requirements

Our ideal candidate will have

5+ years ML engineering experience with full lifecycle development from design and inception to production.
Past experience managing a team of software/ML engineers.
Expertise in Python and machine learning frameworks, like PyTorch and knowledge of useful ML libraries like scikit-learn
Outstanding analytical and problem-solving skills
Deep understanding and knowledge of wide range of ML methods with a focus on DL applications to computer vision data e.g., recognition, detection, segmentation, tracking, forecasting, etc.
Excellent knowledge of Docker, Linux, Bash, Conda, and Git.
High standards for clear, actionable communication of data-driven processes.

Nice to haves

Experience in a biotechnology company or a background in biology are not necessary, but intellectual curiosity is a must!
Experience working on ML commercial applications (bonus if in the context of biotechnology) with focus on sequential images and sequential decision-making data e.g, control automation, control optimisation

Benefits

Join at the ground level to work at the cutting-edge of artificial intelligence, stem cell biology, empirical experiment automation, and cell therapy development.
An inclusive, collaborative and intellectually stimulating culture that puts science at the forefront of everything we do.
A dynamic, diverse, and inclusive team of experienced and interdisciplinary scientists applying their skills to some of the most impactful problems in human health.
Competitive salary and founding equity compensation.
Ability to work remotely or in our Bristol, UK headquarters and join bi-annual week-long company off sites.",Wielka Brytania,Anglia,Bristol
Apollo Solutions,Machine Learning Engineer (C++) - Embedded AI,Machine Learning,https://www.linkedin.com/jobs/view/3422476098/?alternateChannel=search&refId=FOGWh4%2BODR0wl9WS%2FrYUmA%3D%3D&trackingId=j4juFcDUeqI1VBw%2B6HnLSQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Surrey, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Apollo Solutions https://www.apollo-solutions.com Machine Learning Engineer (Python, C++, Java)

Staines Upon Thames

Hybrid Working (3 days in the Office)

Â£80k+ (Plus Bonus and Benefits)

Â

My client within the Electronic Space is currently looking for an exceptional Machine Learning Engineer to join their team. This is a great opportunity where you will have opportunities to be a part of building next generation mobile devices.

Role And Responsibilities As a Machine Learning Engineer

Â
Develop features and functionality across the AI stack â framework to applications
Be exposed to cutting edge AI models in various domains â Speech, NLP, etc.
Actively propose and prototype novel ideas/solutions considering real-world constraints
Incorporate software engineering practices and be involved in software architecture & planning
Develop and maintain knowledge of cutting-edge tools, techniques and frameworks for AI research
Have technical responsibility for one or more significant sections of the assigned project
Translate complex functional and technical requirements into detailed design.
Â

Skills And Qualifications As a Machine Learning Engineer

Â
Masters or higher degree in Computer Science/Engineering, Electronics, or related disciplines
Professional software development experience with C/C++ (Python and/or Java will be a plus)
Strong computer science and engineering fundamentals (e.g., OS, Compiler)
Experience in either, Android/Embedded development, AI model/framework development (Tensorflow/PyTorch), or GPGPU development (OpenCL/CUDA)
Familiarity with software engineering practices and tools such as Git, CI, Agile, etc.
Excellent communication, team work and a results-oriented attitude.
Proficiency in problem solving and debugging.
Â

Â

Does this sound like you? Great, please click on the link below for a confidential conversation.

Â

Â",Wielka Brytania,Anglia,Surrey
OPMjobs,REMOTE AI Programmer – Unreal Engine – Console Games – Indie Studio,A.I.,https://www.linkedin.com/jobs/view/3429212080/?alternateChannel=search&refId=kj7YQF9cN3ncV1goIYJBvA%3D%3D&trackingId=4e6N6uyXVKyhwJkGNK47dQ%3D%3D&trk=d_flagship3_search_srp_jobs,Wielka Brytania,Pelny etat,Poczatkujacy,"Project: Console Games

OPM have patterned with an expanding Indie studio in the Brighton area looking to bolster the programming team to work on their next title for Console release.

Remote Working within the UK is offered beyond and pandemic restrictions.

Skills And Experience
Excellent knowledge of C++ and Unreal Engine 4.
Strong understanding of Physics and 3D Maths
Ideally, professional experience developing Console or PC titles
Duties And Responsibilities
Working within a highly creative and motivated team creating gameplay features
Implementing gameplay mechanics and developing gameplay features
Optimising existing code
Interested in finding out more about the studio and project? Apply now or call me directly today on +44 (0) 1206 214418!

Tagged as: C, Gameplay Programming, Unreal Engine",Wielka Brytania,,
Newton Colmore Consulting,Machine Learning Engineer - Defence Sector - Cambridge,Machine Learning,https://www.linkedin.com/jobs/view/3315271287/?alternateChannel=search&refId=FKonttD4LMn1976aOPgMlQ%3D%3D&trackingId=XE3G0xNKaUJM39XJEivp2A%3D%3D&trk=d_flagship3_search_srp_jobs,"Cambridge, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Job Description

Machine Learning Engineer - Defence Sector - Cambridge

A growing Defence Sector organisation, based in Cambridge, are currently looking for a skilled Machine Learning Engineer of Artificial Intelligence Engineer to help with the continued development of defence, security and intelligence technologies.

This is a growing organisation, resulting in interesting career development opportunities based on success. You'll work across a range of projects, ranging from small individual projects through to large running projects when you'll be working with mechanical engineers, electronics engineer, inventors, scientists and other industry experts.

As you'll be working on cutting edge technologies that could be used in the corporate and national security measures, you will need to be able to obtain security clearance.

Ideally, you will have worked on Machine Learning or Artificial Intelligence projects across a number of years. If you have worked in the defence sector it would be highly advantageous, however we do not expect this.

What is truly interesting about this organisation is how the structure allows you to work on some of the worlds most interesting problems without the need to navigate red tape you may need to at larger organisations.

It is expected that you would hold a degree that has led you into a Machine Learning or Artificial Intelligence role.

Apart from working on some of the most challenging and interesting projects, you'll also be rewarded with an excellent salary, bonus, pension, free meals, health insurance, continued skills training and other excellent benefits.

If you want to be challenged daily and work on projects at the forefront of the ML/AI field, then apply now as I expect a lot of interest in this role.

For more information, please feel free to call Andrew Welsh, Director of Medical Devices recruitment and Scientific recruitment specialists Newton Colmore Consulting, on 0121 268 2240 or make an application and one of our team at Newton Colmore Consulting will contact you.

Newton Colmore Consulting is a specialist recruitment company within the Medical Devices, Scientific Engineering, Scientific Software, Robotics, Data Science, Healthcare Communications. Science, Electronics Design, New Product Design, Human Factors, Regulatory Affairs, Quality Assurance and Field Service Engineering sectors.",Wielka Brytania,Anglia,Cambridge
microTECH Global LTD,Machine Learning Engineer - Embedded AI (C++),Machine Learning,https://www.linkedin.com/jobs/view/3425883348/?alternateChannel=search&refId=FKonttD4LMn1976aOPgMlQ%3D%3D&trackingId=9rUnor4FwDhkee2H%2FyxeRA%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Job Ad

The ideal candidate will have experience and expertise in both systems (OS, memory, optimizations, embedded) and also machine learning methods, algorithms, tools and frameworks. The prospective candidate will work on and grow in both directions - systems and AI. This position will require the candidate to work closely with researchers and engineers to enable and accelerate new research efforts for on-device AI.

Role And Responsibilities

As a Machine Learning Engineer, you will:
Develop features and functionality across the AI stack - framework to applications
Be exposed to cutting edge AI models in various domains - Speech, NLP, etc.
Actively propose and prototype novel ideas/solutions considering real-world constraints
Incorporate software engineering practices and be involved in software architecture & planning
Develop and maintain knowledge of cutting-edge tools, techniques and frameworks for AI research
Have technical responsibility for one or more significant sections of the assigned project
Translate complex functional and technical requirements into detailed design.

Required Skills

Skills and Qualifications

Masters or higher degree in Computer Science/Engineering, Electronics, or related disciplines
Professional software development experience with C/C++ (Python and/or Java will be a plus)
Strong computer science and engineering fundamentals (e.g., OS, Compiler)
Experience in either, Android/Embedded development, AI model/framework development (Tensorflow/PyTorch), or GPGPU development (OpenCL/CUDA)
Familiarity with software engineering practices and tools such as Git, CI, Agile, etc.
Excellent communication, team work and a results-oriented attitude.
Proficiency in problem solving and debugging.

Desirable Skills

Experience working on on-device AI/ Embedded AI
Experience with commercial/production AI in any domain - Speech, NLP, Image, Recommender, etc.
Expertise and development experience with Android framework (or other mobile/embedded)
Multi-processing and GPGPU programming experience on frameworks such as OpenCL and CUDA
Expertise and development experience with ML frameworks such as Tensorflow/PyTorch
Experience with privacy preserving or distributed machine learning methods
Experience developing for cloud computing environments (e.g., AWS or Google Cloud)
Familiarity with CPU and GPU hardware architectures

Contract Type: Permanent or 6 Month Contract (within IR35)

Job Location: West London

Hybrid Working: Standard working week will be 3 days working from the office and 2 days working from home

Fantastic Benefits on offer",Wielka Brytania,Anglia,Londyn
Prima Assicurazioni,Junior Data Scientist - Global Portfolio Management,Data Scientist,https://www.linkedin.com/jobs/view/3432742673/?alternateChannel=search&refId=bO9p7qrWus%2BOLCEM0KObng%3D%3D&trackingId=YkjhTYs51SXDnJC4pdIZ%2FA%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Prima is an Italian tech company that has been disrupting the insurance industry since its launch in 2015, achieving a € 100 million investment from Goldman Sachs and Blackstone in 2018. Prima now boasts over two and a half million active clients and has started its international expansion, opening new offices in the UK and in Spain.

Our mission is to become Europe's best motor insurance provider. Analytics applied to Pricing and Underwriting is one of the main levers to do so: the decisions on prices and product immediately affect the growth and the business sustainability, as well as the protection guaranteed to our customers in case of adverse events.

In order to handle the new complexity of being a Global enterprise, we need to build an effective system for the coherent management of different portfolios, so to help each country in identifying as early as possible new opportunities for becoming even better and allow the headquarter to coordinate the definition and the implementation of the Pricing and Underwriting strategy.

Specifically, you will take care of these tasks:

Define and support the implementation in each country of the key monitoring tools to understand how the business is growing, for example, conversion, retention, emerging profitability. The monitoring tools need to be consistent at a global level and at the same time able to adapt to the different stage of evolution of each country.
Support the countries in planning the pricing and UW strategy and consequent follow up.
Bring constructive support in rate making, also leveraging on experiences matured in other countries.
Collaborate closely with the local teams of Pricing and Underwriting, ensuring a continuous link among them and sharing of ideas.


Requirements

You are our ideal candidate if you meet these requirements:

Degree in Actuarial Science, Mathematics, Physics or equivalent STEM.
Grad student or experience of at most 2 years in a similar analytical role.
Ability to program in Python and know the main data analysis and machine learning libraries (such as Pandas, Numpy, Scipy, XGBoost, Keras, TensorFlow).
Excellent logical and analytical acumen.
Ability to work in an international environment.
A natural tendency to challenge constructively the status quo.



In addition to the basic requirements, we will carefully evaluate these characteristics:

Knowledge of SQL to create datasets.
Knowledge of BI tools (Tableau or similar).


Benefits

We will give you all you need to express your talent and work at your best:

Innovative and informal workplace.
Latest generation devices and tools.
Constant training (internal and external).
Welfare and company benefits.
Team building events.
We will evaluate salary and contract terms during the interview, in order to ensure you an offer adequate to your experience and to your competence.

The employment is Full Time.

Our office is in Piazzale Loreto 17, 20131 Milano (MI), but we also consider Full Remote hiring from other European countries and for our offices in Rome, London and Madrid.




Prima is an equal opportunity employer that is committed to diversity and inclusion in the workplace. The company prohibits discrimination of any kind based on race, colour, sex, religion, sexual orientation, nationality, disability, genetic information, pregnancy, or any other protected characteristic as outlined by national laws.",Wielka Brytania,Anglia,Londyn
Smile Identity,"Data Scientist, Growth & Analytics",Data Scientist,https://www.linkedin.com/jobs/view/3406409483/?alternateChannel=search&refId=bO9p7qrWus%2BOLCEM0KObng%3D%3D&trackingId=%2FEc4OCqULWweOY0W2ZR7sg%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Smile Identity builds trust.

Smile Identity is Africa's leading digital KYC and Identification provider. We're building the tools that make it easier for millions of Africans to prove their identity online, anywhere they are in the world.

Our products are used by our partners across a wide range of industries such as Banking, Fintech, Social Welfare, Telecoms, and the Shared Economy. We are backed by US and African investors including Costanoa, CRE, Future Africa, Susa Ventures, and Vinod Khosla.

Our team is diverse, spanning 5 offices, 10 countries and 8 time zones. We believe in truth, hard work, fun, and ownership. Every Smiler has the intellectual freedom and autonomy to do their best work. We'd love for you to come with us on this amazing journey!

The Role

We are looking for a Data Scientist to join our Growth & Analytics department. Someone who thrives at leveraging data to solve problems.

The ideal candidate will have a strong analytical background, and has the ambition to make companies grow, regardless of the 'how'. Being very comfortable with data, you will drive the analytical insight necessary to understand our products and customers' needs to maximize impact, while figuring out how to get things done without relying on others to do the job.

You are familiar with structuring problems with data, understanding how to measure performance, and uncovering opportunities to improve products, the business, and the company. You are detail-oriented, enjoy empowering teams with data, and can rapidly earn trust and credibility with stakeholders. This person will be asked to demonstrate leadership, strategic thinking, and executional excellence.

Responsibilities:
Define and analyze metrics that inform the success of our products and business, allowing us to monitor the health of our activities.
Develop data centric strategies and frameworks to deliver value, whether it's driving acquisition programs, supporting product go-to-market activities, or providing product insights for customers.
Understand funnels, user behaviours, and trends in the adoption of our products to identify opportunities for step-changes and angle changes in growth.
Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our customers interact with our products.
Empower stakeholders with data to support growth and expansion initiatives.
Suggest improvements to the data models and logging where you see opportunities.
Analyze and communicate results in order to rapidly scale successful programs and learnings.

Requirements:
3+ years of experience with SQL, quantitative analysis experience, Tableau or other data visualization tools
3-5 years of experience as a Data Analyst, Data Scientist or Data Engineer, or hands-on experience analyzing and interpreting data, drawing conclusions, defining recommended actions, and reporting results across stakeholders
A proactive ""can-do"" attitude, with the ability to work autonomously, managing, prioritising and delivering multiple projects in a fast-paced, cross-functional environment
A proactive communication style; you do not shy away from speaking up and sharing your ideas in bigger group settings and an executive level
Strong project management skills with an ability to prioritize according to highest business impact

Successes in your first 3 months include:
Develop expertise and familiarity with company data sets, tools, dashboards, and metrics methodologies.
Deliver time-sensitive analyses at the right time to support stakeholders in making critical decisions.
Understand the performance of all existing products and business activities, and come up with 1-2 actionable suggestions of what is working well and what needs to be improved.

In your first 6 months
By now you should be familiar with the company data sets and tools, enabling you to proactively develop metrics to inform product and business strategies.
You are able to suggest improvements to our data infrastructure or new / better ways to measure our existing metrics.
You are able to independently uncover new opportunities to improve our products & the business and influence teams to adopt your suggestions.

In your first 12 months
You can be tasked with structuring a data-centric strategy to tackle new business problems / product opportunities.
You can be called an expert for all things data related to a specific product / business area matching your interest and where we want to double down as a company.
You are a thought leader in defining how we would measure success in your product / business area.",Wielka Brytania,Anglia,Londyn
Beeswax (Acquired by Comcast),Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/2825604777/?alternateChannel=search&refId=LzxMAF4Ipw5n3PKLJAcMFw%3D%3D&trackingId=4VYJMqTXaXxrCqzicl9Dfg%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Beeswax’s mission is to build great advertising software. Our product is an easy to use, massive scale and high availability advertising platform founded by industry veterans who worked together at Google. We offer our customers the most extensible and transparent advertising system in the world and process billions of transactions per second.

We are looking for a Machine Learning Engineer with an in-depth working knowledge of the latest in Machine Learning/Data Science technologies and cloud platforms to join our Optimization team.

In this role you’ll work on a wide range of computational challenges such as: CTR prediction, forecasting, bidding models, and delivery optimization. We practice an effective data science process that recognizes the uncertainty in explorations for ML solutions but also emphasizes an agile software engineering workflow. We use the most popular tools in the Python data science ecosystem and embrace innovation.

Our tech stack is always evolving to meet the challenges of the massive scale of transactions on which we operate. To manage the firehose of data coming in, we explore complex tradeoffs and carefully architect high performance distributed systems. Those in turn require elegant and thoughtfully designed interfaces to make the systems accessible to both our team and our customers.

Responsibilities
Contribute to data science projects and ensure they deliver business value
Work with the Product and Engineering team to build data model pipelines to power customer-driven products
Implement and test the latest research works
Essential Qualifications
BSc or above in a STEM (science, technology, engineering, mathematics) subject
2+ years of demonstrable experience with Machine Learning/Data Science
Efficient in Python and SQL
Good understanding of engineering best practices, agile (in Data Science) and version control
Experience with out-of-core algorithms
Effective collaboration with Product, Commercial team and Engineering team
Desired Qualifications
Strong understanding and experience in distributed ML frameworks, especially in Tensorflow
Practical experience with Data Warehousing, especially Snowflake
Practical experience with ML Platforms (e.g., AWS SageMaker, Kubeflow)
Excellent academic or industrial track record
Knowledge of the latest Machine Learning/Data Science technologies and cloud platforms (especially AWS)
More About Beeswax
Beeswax was founded in 2014 and was acquired by Comcast’s FreeWheel in 2021.
Comcast NBCUniversal was named #21 on Fortune’s Best Companies to Work For in 2021 and #4 on Fortune’s 100 Best Big Companies to Work For list.",Wielka Brytania,Anglia,Londyn
BrainStation,"Educator, Data Scientist",Data Scientist,https://www.linkedin.com/jobs/view/3420953023/?alternateChannel=search&refId=vV2do6HyzDWOlYO0thXmjA%3D%3D&trackingId=nb%2BS4L16V4YXGzbg99vZpw%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"About The Role

BrainStation is a global leader in digital skills training and development, offering a 12-week bootcamp program in Data Science. BrainStation is currently hiring a Data Science professional to teach our program through online and in-person teaching. BrainStation Educators are given the unique opportunity to teach, research, and further develop their skills, while teaching in a dynamic, project-based setting.

Responsibilities
Teach our 12-week Data Science Diploma program
Help build a world class technical team passionate about designing and teaching
Deliver lectures and provide expert technical guidance to students who are building exciting projects using the most cutting-edge technologies
Facilitate in-class activities, group discussions, demos and mentor the next wave of emerging talent
Co-create BrainStation's curriculum that will positively impact the lives and careers of hundreds of individuals across our campuses
Actively work on writing and researching new content to teach the most up to date design skills to our students
Apply BrainStation's ""Agile Education"" methodologies to the program to continuously improve the educational experience for students
Constantly improve your own skills and apply these skills in collaboration with other BrainStation Educators in order to build the digital platform and tools needed to effectively deliver educational material
Define the education experience of the future

Requirements
3-5+ years experience as a Data Scientist or Analytics professional and a Bachelor's degree relevant to the subject matter OR 8+ years work experience in the vocation
Strong command of querying and programming languages (SQL, R and python - numpy, pandas, sklearn, TensorFlow & Keras), and visualization tools (Excel, Tableau, matplotlib/seaborn/plotly in python packages
Experience applying various methods of numerical and categorical modelling techniques and supervised and unsupervised machine learning methods (OLS regression and GLMs, logistic regression, KNN, SVM, decision trees/random forest, clustering and cluster analysis, dimensionality reduction, neural networks)
Hands-on development experience working with version control systems (we use Git) and Big Data and Cloud platforms (Hadoop, Spark, Amazon Web Services (AWS), Google Cloud (GCP)) a strong asset regression and machine learning principles
Practical experience designing and applying data science processes to conduct experiments using a variety of tools and methods, and can speak to their complexities in a simple and logical manner
Experience building and leading technical teams
Experience in a teaching role, and are comfortable speaking to large groups and mentoring others on the job
A strong work ethic with the utmost integrity and desire to excel and succeed
An empathetic, inclusive, enthusiastic personality, and is someone who enjoys helping others and facilitating learning
A passion for teaching and mentoring others and creating positive learning experiences

Perks And Benefits
Comprehensive Health & Wellness Benefits Package
Retirement Planning
Parental Leave Program
New Device Allowance
Socials, Outings & Retreats
Culture of Learning & Development
Flexible Working Hours
Work from Home Flexibility

About BrainStation

Established in 2012, BrainStation is the global leader in digital skills training and workforce transformation. BrainStation has worked with digital leaders from the most innovative companies in the world, developing cutting-edge, real-world digital education that has empowered more than 100,000+ professionals.

Bonus: Have you been to a campus or joined an online learning opportunity? We are actively seeking individuals that believe in lifelong learning and that have taken part in our On Campus or Online offerings.

NOTE: Only those applicants under consideration will be contacted. Please accept our utmost appreciation for your interest.

BrainStation is committed to maintaining a diverse work environment and is proud to be an equal opportunity employer. All qualified applicants, regardless of race, colour, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status will receive consideration for employment. If you have any accessibility requirements or concerns regarding the hiring process or employment with us, please notify us so we can provide suitable accommodation.",Wielka Brytania,Anglia,Londyn
DataBuzz,Junior Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3429374641/?alternateChannel=search&refId=vV2do6HyzDWOlYO0thXmjA%3D%3D&trackingId=iVxBUSYmacQlgZxabAlvbA%3D%3D&trk=d_flagship3_search_srp_jobs,"Milton Keynes, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Milton Keynes
Hybrid (Fully Flexible)
Up To £80,000 per annum (Salary Negotiable based on experience) As a Junior Data Scientist, you will be expected to have strong experience in SAS, R and Python. As a Junior Data Scientist, you will be expected to be highly proficient using Excel and other analysis tools. As a Junior Data Scientist, you will be expected to have excellent verbal and written communication skills. As a Junior Data Scientist, you will be expected to have ability to convey complex concepts to non-technical members of the team. As a Junior Data Scientist, you will be expected to interact with credit reference external parties. As a Junior Data Scientist, you will be expected to work closely with colleagues to deliver projects. Essential Responsibilities:
Work on the creation and deployment of best in class segmented credit models that are appropriate for unsecured consumer lending products.
Work closely with the wider Analytics team to drive improvement to the overall value of the portfolio by adapting data sources, modelling strategies, cut-offs and application processes.
Produce written summary of analysis and recommendations and present those to senior technical or non-technical audiences.
Produce MI to monitor the adequacy of existing models.
Alert the management team of any model degradation, propose and own remediation actions. Essential Experience & Skills:
Strong experience of data prepping and scorecard monitoring.
Strong experience of modelling, data science, or decision science in the context of risk management and credit/loan within the financial services industry.
Strong knowledge of data manipulation and modelling languages using SQL, SAS, R and Python.
Experience in development, deployment and monitoring of best-in-class models and statistical algorithms.
Experience in understand the business needs and use a variety of modelling techniques.
Ability to work in an extremely fast paced start-up environment.
Extremely self-motivated and ability to operate independently and excellent in problem solving. As a Junior Data Scientist, you will earn a competitive salary up to £80,000 per annum with excellent benefits. Apply now to find out more about this Junior Data Scientist",Wielka Brytania,Anglia,Milton Keynes
Robert Walters,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3381672638/?alternateChannel=search&refId=NzluKrfVU1QxSyFtZpS3pw%3D%3D&trackingId=wr3N7HNSoVXuKOwCUA%2F0xw%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"___________________________________________________________

Machine Learning Engineer

I’m currently recruiting on behalf of a fast growing, London based medical technologies start-up. Receiving multiple awards and a great round of funding, my client use Cloud based Machine Learning platforms to monitor and predict cancer. They are paving the way for improved patient outcomes, better patient experiences and increased value for healthcare providers. Currently at 25 people, they want to double in size within the next 6 months and are hoping they can scale their machine learning team.

This role will form a core part of their Machine Learning engineering team, and will be working alongside R&D Scientists/Engineers. Working on Computer Vision models and with neural networks will form a large part of your day to day. You’ll be building scalable data pipelines, working alongside the MLOps engineers and be helping to make sure the ML models built are reproducible, reliable and secure. You must be able to work well in a multi-disciplinary team and have strong communication skills. You should be familiar with state-of-the-art ML technology and software development methodologies and be able to work in a fast-paced, dynamic environment. You should have a passion for technology, healthcare and improving the lives of others.

This role is paying between £65,000 - £85,000, with flex for the right person. My client have created a culture of forward thinking, passionate and supportive professionals, and are happy for people work remotely, as long as they can occasionally get to London. They provide a good benefits package and are always looking to help up-skill people.

If The Following Sounds Like You

Degree, Masters or Higher in a Computer Science, Software Engineering/Related degree program
3+ Years’ experience working on Machine Learning models in a commercial environment
Demonstrable experience of Computer vision understanding and associated tools
Hands on Python, PyTorch, TensorFlow/Keras experience and knowledge of either AWS/Azure/GCP
Understanding of MLOps frameworks and platforms + associated software engineering methodologies

Then please get in touch. This is a truly fantastic role for someone looking to join a start-up in the early stages of their journey and ultimately join a team pushing the boundaries of technology. Get in touch with Kieran Haynes to find out more.

Machine Learning Engineer

Robert Walters Operations Limited is an employment business and employment agency and welcomes applications from all candidates",Wielka Brytania,Anglia,Londyn
